Name,Title,Description,Type,Priority,Status,Creation_Date,Estimation_Date,Story_Point
"Mule APIkit","SOAPKIT 4: Testing sign-off. Test with a custom version","Scope for this test>   * custom project for SOAPkit   * Patched Studio version    * One WSDL already manually scaffolded   * No test for scaffolder     ////    SOAPKIT 4: QA sign-off         Test TShirt project and send requests with SoapUI :    1) in Studio     2) in Runtime       h1. Implement a SOAP Interface    [https://docs.mulesoft.com/apikit/apikit-for-soap]",Task,Major,Done,"2017-12-19 15:16:46","2017-12-19 15:16:46",5
"Mule APIkit","DataSense headers should behave as the WSC ones","  The headers of a given WSDL file should be represented the same way as the WSC:  1) they must follow the soap. prefix convention  2) different from WSC, the input metadata of a flow should have headers in the INBOUND rather the OUTBOUND (as we are exposing the SOAP service). Right now, for the input on any SOAPKit flow, headers are expected to be consumed as OUTBOUND properties, when it should be the other way around: INBOUND. Same applies for the output  ",Task,Blocker,Done,"2015-11-02 17:03:59","2015-11-02 17:03:59",5
"Mule APIkit","Release Tooling for APIKit for SOAP M4-1.1.6","Release APIKit for SOAP M4-1.1.6",Task,"To be reviewed",Done,"2018-10-24 20:16:54","2018-10-24 19:16:54",1
"Mule APIkit","Relase soap toolling 1.1.3","Relase soap toolling 1.1.3",Task,"To be reviewed",Done,"2017-11-14 13:42:35","2017-11-14 13:42:35",1
"Mule APIkit","Create Runtime Automation tests for soap kit","Create Runtime Automation tests for soap kit    Test cases:   * inbound validation = true   * Valid request   * Invalid request (bad request) - incorrect elment    * namespace incorrect      [https://www.soapui.org/test-automation/running-from-command-line/functional-tests.html]         Acceptance criteria:    Copy already soap kit tests to integration tests.     ",Task,"To be reviewed",Done,"2017-12-18 14:36:23","2017-12-18 14:36:23",4
"Mule APIkit","Test Automation Development Sign Off","*[Test Automation Sign Off:|https://docs.google.com/document/d/1p1bNvgW3zW119S1n953iNk4ccODsuqgNtV_lxoHSCtE/edit#heading=h.tafced38udam]*    The purpose of this task is to ensure test AUTOMATION is complete to plan. Back in time, Scrum team defines the *Criteria* (%) of automation coverage to be achieved for the release (there is no company standard so each team sets the objective)    *SET will update the current progress targeting to reach the criteria. Once all 3 Automation categories below reach the criteria, the Test Automation is ready for sign off.*    +Note+: Those that cannot be automated, will need to be run manually and it is important to track its execution at Test Cases Execution Sign Off JIRA issue.    This issue is to be *assigned* to the *SET/QA*       ||Automation by Test Type||Criteria||Progress %||Status   WIP,    Done, Met||  |Automation Test Case Development for new features|TBD earlier| |Not Started|  |Regression Automation Development ( applies if automation is a tech debt)| TBD earlier| | |  |End to End Test Cases|100% TC Automation    for indicated use cases| | |                ",Task,Major,Done,"2019-01-27 01:00:33","2019-01-27 01:00:33",2
"Mule APIkit","Reduce mule-artifac.json content (Phase 2)","See jira STUDIO-11061.    In order to reduce the friction when building a mule application, the mule-artifact.json needs to be reduced when being generated to have ONLY the mandatory fields for the mule-maven-plugin once the fix for MMP-397 gets done.",Task,Major,Done,"2018-07-10 13:26:52","2018-07-10 12:26:52",1
"Mule APIkit","Spike : APIKit for SOAP for Mule 4","Spike : APIKit for SOAP for Mule 4 ",Task,"To be reviewed",Done,"2017-08-14 18:03:20","2017-08-14 17:03:20",13
"Mule APIkit","DataSense for SOAP Faults","    Several SOAP faults are typed in the provided WSDL / XSD and those should be    1) rendered in the xml (this will impact the scaffolder generation, probably with new processors)  2) introspect the elements in the WSDL/XSD and show those in the upcoming catch exception strategy <soapkig:catch-exception-strategy when=fault is of type X ../> (this will impact on the runtime module)  ",Task,Major,Done,"2015-11-02 17:05:00","2015-11-02 17:05:00",8
"Mule APIkit","New release SOAPKIT 1.1.2","SOAPKIT 1.1.2",Task,Major,Done,"2018-03-14 14:42:52","2018-03-14 14:42:52",1
"Mule APIkit","Move the CXF runtime to the SOAP Engine","*Move the CXF runtime to the SOAP Engine*",Task,"To be reviewed",New,"2019-04-23 23:05:00","2019-04-23 22:05:00",13
"Mule APIkit","Migrate headers mapping","In mule 3, soap headers were stored in properties whose name started with the prefix *soap.*    Investigate how the migrator migrates those properties, and map them to be read by the soap router in Mule 4",Task,Major,Done,"2018-08-11 04:04:58","2018-08-11 03:04:58",3
"Mule APIkit","SOAP Proxy POC","SOAP Proxy should provide, at least, the following functionalities:  * Get the wsdl  * Validate incoming requests (it should also support the disableValidations flag)    Considering that these functionalities are also provided by SOAPkit, the idea is to reuse them",Task,"To be reviewed",Done,"2019-01-02 19:00:52","2019-01-02 19:00:52",5
"Mule APIkit","Create Tooling Jenkins jobs ","create a job that builds and deploy the tooling projects to an amazon bucket.    2 builds should be created one for odata and one for soapkit",Task,"To be reviewed",Done,"2019-05-22 19:20:28","2019-05-22 18:20:28",8
"Mule APIkit","Add response and error-response properties to listener","When scaffolding, we are creating an HTTP listener without response nor error-response properties    Add these properties as follows:  ",Task,Major,Done,"2018-01-08 14:14:15","2018-01-08 14:14:15",1
"Mule APIkit","Release APIKit for SOAP M4-1.1.5","Release APIKit for SOAP M4-1.1.5",Task,"To be reviewed",Done,"2018-10-04 15:06:51","2018-10-04 14:06:51",1
"Mule APIkit","SOAPkit M3-1.1.5 Tooling","SOAPkit M3-1.1.5 Tooling is used to distribute Soapkit 1.0.5",Task,Major,Done,"2018-07-04 21:30:43","2018-07-04 20:30:43",2
"Mule APIkit","Create Studio automation tests for soap kit","Create Studio automation tests for soap kit  inbound validation = true  Valid request  Invalid request (bad request) - incorrect elment   namespace incorrect  ",Task,"To be reviewed",Done,"2017-12-18 14:31:25","2017-12-18 14:31:25",4
"Mule APIkit","Testing: follow soapkit 3 docs and check it it works in soapkit 4","Testing: follow soapkit 3 docs and check it it works in soapkit 4",Task,Major,Done,"2018-01-05 14:20:32","2018-01-05 14:20:32",2
"Mule APIkit","Route messages correctly when SOAP action is not specified","Route the right way when SOAP action is missing",Task,Major,Done,"2017-11-27 14:34:24","2017-11-27 14:34:24",2
"Mule APIkit","Investigate how scaffolding from new project is implemented","Investigate how scaffolding from new project is implemented",Task,Major,Done,"2018-01-02 15:45:36","2018-01-02 15:45:36",2
"Mule APIkit","Create a dataweave test","Create a dataweave test",Task,"To be reviewed",Done,"2017-11-21 21:27:18","2017-11-21 21:27:18",3
"Mule APIkit","SOAPkit M4-1.1.3: release notes","Create Release Note for m4-1.1.3 SoapKit",Task,"To be reviewed",Done,"2018-07-04 20:16:53","2018-07-04 19:16:53",1
"Mule APIkit","testear attachments Soapkit y APikit","- task de testear attachments Soapkit y APikit ( ver con Ale)  ",Task,Major,Done,"2018-01-30 19:28:47","2018-01-30 19:28:47",3
"Mule APIkit","Use Thread.current().getContextClassLoader() to read wsdl definition","Due to a Mule SDK issue, we changed the way to access to resources. We need to revert the workaround as soon the problem was fixed.    This SDK issue affects loading Metadata inside Studio.    To fix this problem we need depend on Mule 4.1.1, in other words, SOAP Kit 1.1.3 will need Mule 4.1.1 ",Task,"To be reviewed",Done,"2018-03-28 15:00:02","2018-03-28 14:00:02",2
"Mule APIkit","Update soapkit to 1.0.3 in tooling","Update soapkit to 1.0.3 in tooling",Task,"To be reviewed",Done,"2017-11-14 13:42:02","2017-11-14 13:42:02",1
"Mule APIkit","Generate Amplitud Events in Soapkit for Mule 3","Generate Amplitud Events in Soapkit for Mule 3",Task,"To be reviewed",Done,"2018-08-10 20:06:19","2018-08-10 19:06:19",2
"Mule APIkit","Implement scaffolding from New Project wizard","In Soapkit for Mule 4, implement scaffolding from New Project wizard, in Studio.    In this procedure, wsdl file and related xsd should be copied to the new project structure",Task,Major,Done,"2018-01-18 12:19:04","2018-01-18 12:19:04",3
"Mule APIkit","Create Jenkins Jobs to deploy final binaries to release buckets","*Create Jenkins Jobs to deploy final binaries to release buckets*    once studio releases a new version pointing to our final tooling artifact, we need to move those artifacts to the release buckets to be available to the public.",Task,"To be reviewed",Done,"2019-06-19 19:18:17","2019-06-19 18:18:17",5
"Mule APIkit","Adding code formatter in 4.x","Adding code formatter in 4.x",Task,"To be reviewed",Done,"2017-09-11 14:44:27","2017-09-11 13:44:27",1
"Mule APIkit","SOAPkit M4-1.1.3: performance review","SOAPkit M4-1.1.3: performance review",Task,Major,Done,"2018-07-04 22:22:49","2018-07-04 21:22:49",1
"Mule APIkit","Release APIKit for SOAP M4-1.1.6","Release APIKit for SOAP M4-1.1.6",Task,"To be reviewed",Done,"2018-10-24 20:16:18","2018-10-24 19:16:18",1
"Mule APIkit","Release Soapkit migration tool version 1.0.0-BETA","Release Soapkit migration tool version 1.0.0-BETA",Task,"To be reviewed",Done,"2018-11-21 14:27:09","2018-11-21 14:27:09",1
"Mule APIkit","Remediate vulnerabilities detected by NexusIQ","Regarding Muleteer Dashboard, APIkit (as a whole) has 2 detected vulnerabilities. Review and remediate them",Task,Major,Done,"2018-08-29 19:23:43","2018-08-29 18:23:43",4
"Mule APIkit","Release APIKit for SOAP M4-1.1.7 (Monday 12 Nov)","Release APIKit for SOAP M4-1.1.7",Task,"To be reviewed",Done,"2018-11-07 17:53:17","2018-11-07 17:53:17",1
"Mule APIkit","Port APIKITSOAP-83 to soapkit for Mule 4","Port APIKITSOAP-83 to soapkit for Mule 4",Task,Major,Done,"2018-01-16 11:27:47","2018-01-16 11:27:47",1
"Mule APIkit","DataSense support for the runtime module","Runtime soapkit module must support WSDL that have headers and populate them correctly into the mule message as the WSC does.  This means adding INBOUND or OUTBOUND headers accordingly, parsing them and setting the DataType (so that DW can work with them flawlesly).",Task,Blocker,Done,"2015-11-12 19:13:55","2015-11-12 19:13:55",5
"Mule APIkit","Review SE Issues","Review SE Issues",Task,"To be reviewed",Done,"2018-07-04 21:58:55","2018-07-04 20:58:55",1
"Mule APIkit","Testing SOAPKIT 1.1.2 release","Testing SOAPKIT 1.1.2 release    Please include datasense",Task,Major,Done,"2018-03-14 15:48:36","2018-03-14 15:48:36",2
"Mule APIkit","Reduce mule-artifac.json content","See jira STUDIO-11060.    In order to reduce the friction when building a mule application, the mule-artifact.json needs to be reduced when being generated to have ONLY the mandatory fields for the mule-maven-plugin version 3.1.3 (which contains the fix for MMP-395).",Task,Critical,Done,"2018-07-10 13:27:50","2018-07-10 12:27:50",1
"Mule APIkit","Remove the wsdlFile parameter from the Scaffolder when scaffolding from a SoapkitConfig","When we scaffold from an existing soapkit config the new flows, the scaffolder recieves 2 params the wsdlFile and the SoapkitConfig. The soapkit config contains the relative location of the wsdlFile so its not necesary that we pass the wsdlFile parameter to the scaffolder since it can infer the file directly from the config. ",Task,Major,Done,"2015-11-06 01:26:55","2015-11-06 01:26:55",3
"Mule APIkit","Adapt Router input attributes to Spec","The main idea is to recibe a Map with only the attributes needed instead of receiving HttpRequestAttributes complete",Task,"To be reviewed",Done,"2017-12-07 20:13:46","2017-12-07 20:13:46",3
"Mule APIkit","SOAPKIT 4: Documentation Sign Off","*[Documentation Sign Off|https://docs.google.com/document/d/1p1bNvgW3zW119S1n953iNk4ccODsuqgNtV_lxoHSCtE/edit#heading=h.72negj2wkpqp]*    *Sign off  Responsible*: [ _Name of Documentation member approver_ ]    *Start review with Documentation early* so the writer can determine how much time will be needed to complete  ||Criteria ||Doc/Links||Status   WIP,    Done, Met||  | * Documentation and release notes published|[Release notes\|https://docs.mulesoft.com/release-notes/apikit-for-soap-1.1.0]| Done|  | * Release notes complete, reviewed by Eng & PM, published| | |  | * Product documentation complete, reviewed by eng & PM, published| | |  | * API's documented| | Not applicable|  | * Additional documentation as required:  Installation, scaling or troubleshooting guides| |  Not applicable|         +PRODUCT SIGN OFF DETAILS+ (add more information here):       ----   This issue is to be *assigned* to the *Engineering Manager* to have an early contact with Documentation  and trigger the Documentation process for approval. The *final approver* is a member from the Documentation *team*.",Task,Major,Done,"2017-12-20 14:32:16","2017-12-20 14:32:16",3
"Mule APIkit","SOAPkit M3-1.0.5: create release","Release SOAPkit M3-1.0.5",Task,Major,Done,"2018-07-04 21:30:03","2018-07-04 20:30:03",1
"Mule APIkit","Prepare soapkit tooling release","Prepare soapkit tooling release",Task,"To be reviewed",Done,"2018-03-19 13:42:20","2018-03-19 13:42:20",3
"Mule APIkit","Make SOAPKIT artifacts visible in Nexus for Jenkins","Make SOAPKIT artifacts visible in Nexus for Jenkins",Task,Major,Done,"2018-01-05 14:15:15","2018-01-05 14:15:15",1
"Mule APIkit","Release soapkit-scaffolder 1.0.8 for studio 6","*Release soapkit-scaffolder 1.0.8 for studio 6*    also bump the scaffolder version in mule-tooling-soapkit    ",Task,"To be reviewed",Done,"2019-07-17 17:30:05","2019-07-17 16:30:05",1
"Mule APIkit","Soapkit 1.1.4 Release Note","Create Release Note",Task,"To be reviewed",Done,"2018-09-12 20:47:10","2018-09-12 19:47:10",1
"Mule APIkit","Test SoapKit migrator Phase 1","Test SoapKit migrator Phase 1",Task,"To be reviewed",Done,"2018-08-14 15:16:29","2018-08-14 14:16:29",2
"Mule APIkit","Apikit for soap releases notes for 1.1.5 to 1.1.8","Apikit for soap releases notes for 1.1.5 to 1.1.8",Task,"To be reviewed",Done,"2018-11-26 16:24:59","2018-11-26 16:24:59",1
"Mule APIkit","Adapt tooling to the new scaffolder API","Adapt tooling to the new scaffolder API    Scaffolder API : return a string instead of document",Task,Major,Done,"2018-01-02 15:41:28","2018-01-02 15:41:28",1
"Mule APIkit","Move soapKit plans to our new jenkins (win node)","Move soapKit plans to our new jenkins (win node)",Task,"To be reviewed",Done,"2018-04-23 21:32:24","2018-04-23 20:32:24",1
"Mule APIkit","Improve SOAPkit 4.x tooling code","Improve SOAPkit 4.x tooling code",Task,Minor,Done,"2017-12-18 14:49:04","2017-12-18 14:49:04",3
"Mule APIkit","SOAPKIT 4: Testing sign-off. End 2 End test","Scope for this test>   * Install SOAPkit plugin in Studio 7.1   * Attach at least 3 WSDL   * Scaffold each WSDL   * Deploy in Studio and Runtime   * Hit every service endpoint with SOAP Ui    ///////     SOAPKIT 4: QA sign-off         Test TShirt project and send requests with SoapUI :    1) in Studio     2) in Runtime       h1. Implement a SOAP Interface    [https://docs.mulesoft.com/apikit/apikit-for-soap]",Task,Major,Done,"2018-01-15 14:51:41","2018-01-15 14:51:41",3
"Mule APIkit","Review APIKit SOAP documentation.","*Review APIKit SOAP documentation.*    The current APIKit for SOAP documentation is wrong.  There are sections where the content is totally incorrect, mixing the 3.x behaviour with the 4.x behaviour, as a First iteration for this we should spot all this sections and fix them/remove them from the documentation.     define:    -> structure of new documentation  -> sections of new documentations  -> spot poorly documented features.  -> create story for apikit documentation following apikit rest strutcure",Task,"To be reviewed",New,"2019-04-15 13:58:56","2019-04-15 12:58:56",8
"Mule APIkit","Release Tooling for APIKit for SOAP M4-1.1.5","Release Tooling for APIKit for SOAP M4-1.1.5",Task,"To be reviewed",Done,"2018-10-04 15:08:06","2018-10-04 14:08:06",1
"Mule APIkit","SOAPKIT 4: Performance sign-off","SOAPKIT 4: Performance sign-off",Task,Major,Done,"2017-12-19 15:14:05","2017-12-19 15:14:05",3
"Mule APIkit","Rename project folder 'src/main/resources/wsdl' to 'src/main/resources/api'","Currently, we are locating wsdl files under *src/main/resources/wsdl*. Rename this folder to *src/main/resources/api*",Task,Major,Done,"2018-01-22 16:48:16","2018-01-22 16:48:16",1
"Mule APIkit","New module documentation","Create proper documentation for WSS Module.",Task,"To be reviewed",Done,"2019-10-03 20:31:02","2019-10-03 19:31:02",1
"Mule APIkit","SOAPKit tooling error scaffolding a WSDL file","Studio calls SOAPKit tooling before APIKit tooling and throw an error.    ",Task,"To be reviewed",Done,"2018-08-07 20:14:41","2018-08-07 19:14:41",1
"Mule APIkit","Soapkit to support attachments (MTOM & SwA)","Soapkit to support MTOM attachments",Story,Major,Done,"2017-11-29 20:27:00","2017-11-29 20:27:00",5
"Mule APIkit","Spike: Support WS-Security","Spike: Support SOAP XML signature signing and verifying         https://www.w3.org/TR/xmldsig-core/",Story,Major,Done,"2018-06-01 16:27:44","2018-06-01 15:27:44",2
"Mule APIkit","Adapt SubFlows output according to Spec","Spec can be reached here:  https://docs.google.com/document/d/10aO_5K-WecIwbbB7oGZYfqc63ne4wtLSKO--HVG8BGw",Story,"To be reviewed",Done,"2017-12-13 13:28:01","2017-12-13 13:28:01",8
"Mule APIkit","Migrate WSDL Parsers to https://github.com/mulesoft/mule-wsdl-parser","We are using WSDL parsers in SOAPkit Scaffolder and SOAPKit Router. Both modules use a different approach to parser WSDL. We have to use this parser https://github.com/mulesoft/mule-wsdl-parser",Story,Major,Done,"2017-10-20 15:44:53","2017-10-20 14:44:53",5
"Mule APIkit","SOAPkit M4-1.2.0 Tooling","Create a new version of Studio Tooling to distribute Soapkit 1.1.3 Runtime Extension",Story,"To be reviewed",Done,"2018-07-27 19:35:28","2018-07-27 18:35:28",8
"Mule APIkit","Aug 23 - Soapkit 1.1.4 Release","Soapkit 1.1.4 Release",Story,"To be reviewed",Done,"2018-08-15 20:01:28","2018-08-15 19:01:28",1
"Mule APIkit","Improve SOAP Server creation inside SOAPKit Extension","SOAP Server creation should be done during the Extension initialization. To be align to Mule 4 SDK we need create a ConnectionProvider",Story,"To be reviewed",Done,"2017-11-01 15:36:54","2017-11-01 15:36:54",5
"Mule APIkit","Deduce automatically SOAP Version from WSDL","When you create a SOAP App but when invalid SOAP Version configures error messages is very confusing. Try to improve this and deduce the default Version automatically",Story,"To be reviewed",Done,"2018-07-18 21:50:15","2018-07-18 20:50:15",1
"Mule APIkit","Create CXF Server isolate from Mule Processors","SOPAKit needs a CXF Server. The code used in Mule 3.x was deprecated and moved into Mule compatibility module.   We need create a new Server version without using compatibility module and using a new Apache CXF version. The Apache CXF library used has to be the same used in Mule SOAP Service. The final goal is included this CXF Server in SOAP Service",Story,Major,Done,"2017-08-24 14:56:49","2017-08-24 13:56:49",8
"Mule APIkit","Migrate Archetype to SoapKit for Mule 4","*Description*    the current issue is that the needed Apache CXF libraries have been moved to compatibility module (for Mule). We have also been asked not to use compatibility module    *Acceptance Criteria*    Migrate archetype to SoapKit for Mule 4",Story,Critical,Done,"2017-08-24 14:21:16","2017-08-24 13:21:16",5
"Mule APIkit","Enable update the response http status code","Customers Cannot update the response http status code in case of SOAPKit for Mule 4     In Mule 3 it can be done using the Response scope",Story,"To be reviewed",New,"2018-09-14 19:54:44","2018-09-14 18:54:44",5
"Mule APIkit","Remove outboundHeaders from SOAPKit config and tests","The idea is to be able to configure where outbound headers will be set after routing.      ",Story,Major,Done,"2017-11-01 18:31:18","2017-11-01 18:31:18",1
"Mule APIkit","Define and implement final router component API (DSL)","Define DSL Router  Define DSL SubFlow   ",Story,"To be reviewed",Done,"2017-11-21 21:16:17","2017-11-21 21:16:17",5
"Mule APIkit","Add ErrorTypes to SOAPKit Extension Modules","We need include the Errors managed in this Extension. We can take a look at WSC Extension that includes these errors:       ",Story,Major,Done,"2017-11-01 19:07:41","2017-11-01 19:07:41",5
"Mule APIkit","Scaffolder: Support Scaffold from URL","The scaffolder should be able to scaffold a wsdl file from the URL where is located.    ",Story,Critical,Done,"2015-11-02 16:16:50","2015-11-02 16:16:50",3
"Mule APIkit","Create SoapKit CXF library from Compatibility mode","*Description*    the current issue is that the needed Apache CXF libraries have been moved to compatibility module (for Mule). We have also been asked not to use compatibility module    *Acceptance Criteria*    create SoapKit CXF library from compatibility module",Story,Critical,Done,"2017-08-24 14:17:50","2017-08-24 13:17:50",8
