Name,Title,Description,Type,Priority,Status,Creation_Date,Estimation_Date,Story_Point
"Atlassian Confluence Server","Jira Macro doesn't display`Epic Name`, `Epic Colour` and `Epic Status` values","h3. Issue Summary    It seems a regression according to customer report. The epic name field only exists in epic type issues, which seems not handled well.  h3. Steps to Reproduce   # Insert a Jira macro on a page   # Enter JQL to get a list of Jira issues   # Click `Display options`   # Search and select `Epic Name` (don't select `Epic Link`)   # Save the macro   # Publish the page    h3. Expected Results    A list of issues on the page  h3. Actual Results    Jira macro throws a error on the screen    In log (sensitive information removed)    h3. Workaround    Change `Epic Name` to `Epic Link`",Bug,High,Closed,"2020-07-07 07:46:21","2020-07-07 07:46:21",3
"Atlassian Confluence Server","Excel Macro edit button only available on the page excel file is attached to","h3. Problem    When using the Excel Macro, the *Edit* button is only available on the page that the excel sheet is attached to. Other pages using an Excel Macro that is attached to another page no longer include the *Edit* button above the macro.   h3. Environment    Confluence 7.5.0  h3. Steps to Reproduce    * Add an Excel file as an attachment to a page  * Add an Excel Macro to this page using the Excel file.  * Publish the page  * Create a new page   * Add an Excel macro with the *Page Name* set to the previously created page that we added the Excel file to, and set the File Name to the Excel file.  * Publish the page    h3. Expected Results    We expect that when published the Excel Macro on the second page will include an *Edit* button in the upper right corner.   h3. Actual Results    There is no *Edit* button on the second page. However, the *Edit* button can be seen when viewing the Excel Macro on the original page.   h3. Workaround    Enabling the Edit in Office dark feature will restore the missing *Edit* links to the page.   h3. Notes",Bug,Low,Closed,"2020-06-24 18:25:31","2020-06-24 18:25:31",2
"Atlassian Confluence Server","Companion triggers view on save after user clicks view","*Steps to reproduce*   # Edit a file with Companion, upload it, then click the view button   # Save the same file again    *Expected behaviour*    Companion transitions to file saved state.     *Actual behaviour*    Preview link is opened in browser, companion transitions to file saved state.     ",Bug,Low,Closed,"2020-06-16 05:51:07","2020-06-16 05:51:07",2
"Atlassian Confluence Server","Setting a reminder on a Jira Release event type fails when using an Oracle database","h3. Issue Summary    Attempting to set up a notification on a Jira Release Data event type in Team Calendars results in a SQL exception and fails.  h3. Steps to Reproduce   # Integrate Confluence & Team Calendars with a Jira instance (Bug report written with Confluence 7.4.0 -> Jira 8.5.4 -> Team Calendars )   # Create a Team Calendar in Confluence   # Create a few issues in Jira and also create a Release in Jira.   # Associate the issues with the Release and be sure to set a *date* on the Release Date. This date is what Team Calendars will display.   # From the Confluence calendar, create an Event and select Jira Release Dates and choose the project & it's release from the drop down. Secondlay, try to choose a reminder interval from the drop down menu.    h3. Expected Results    You will be able to set a reminder interval for a Jira Release event type.  h3. Actual Results    You'll receive the following SQL exception and setting up the reminder fails.    h3. Workaround   * Don't set a reminder for a Jira release event and the date of the release will still display correctly.   * Mirror the release date to a custom field and use a different event type to display and notify on the custom date rather than the OOTB release date event type option.   * Issue is not reproduced on Postgres    h3. Notes    We need to validate this fix against all Oracle versions (12c and 19c) and above as supported in the upcoming releases of Confluence [Supported Platforms|https://confluence.<USER>doc/supported-platforms-207488198.html]",Bug,Low,Closed,"2020-06-16 01:20:33","2020-06-16 01:20:33",3
"Atlassian Confluence Server","The Upload button get pushed out when page title is too long","h3. Issue Summary  Tested with Atlassian Companion Version 1.1.0 for Mac. If the page title is too long (noticeable when it's 60 characters long), the upload button will get pushed out of the window:   !Screenshot 2020-06-04 at 3.34.03 PM.png|thumbnail!      !Screenshot 2020-06-04 at 3.47.15 PM.png|thumbnail!       h3. Steps to Reproduce  # Create a page with title longlonglonglonglonglonglonglonglonglnglonglonglonglongtitle  # Add an office file in the page above  # Edit the attachment using Companion App    h3. Expected Results  The Upload button will stay intact.    h3. Actual Results  The Upload button is hidden out from Companion App pop up window.    h3. Workaround  Try keeping the page title under 60 characters long.",Bug,Low,Closed,"2020-06-04 08:56:55","2020-06-04 08:56:55",2
"Atlassian Confluence Server","Table headers do not stick to the top when scrolling in Firefox","h3. Issue Summary  # For long tables in Confluence, as you scroll down the page, the header would stick to the top so that it appears even when we're viewing lower entries in the table.  # In Firefox however, this functionality seems to break intermittently.    h3. Expected Results  # Header appears even after scrolling down.  **  !Sticky.PNG|thumbnail!     h3. Actual Results  # In Firefox, header does not appear from time to time.  # This behavior is not seen in Google Chrome  **  !Not-sticky.PNG|thumbnail!     h3. Steps to Reproduce  # Create table with header and lots of rows.  # Scroll down.   ** As issue is intermittent, if issue not reproducible, refresh the page and scroll again.  h3. Workaround  * Currently there is no known workaround for this behavior. A workaround will be added here when available  ",Bug,Low,"In Progress","2020-05-28 11:08:33","2020-05-28 11:08:33",0
"Atlassian Confluence Server","Team Calendar CalDav integration with iOS and macOS Catalina is not functioning correctly and does not reflect selected calendar colour","h3. Problem    When subscribing with or adding an account from a Team Calendar in macOS Catalina. the macOS calendar app does not contain checkboxes to select these individual calendars. All Caldav calendars from confluence are also displayed with blank colours. Any colour changes made last only a few moments and then revert to blank or unset, the latest on the next start of the application. There is also a similar problem in iOS 13.4 with a slightly different behaviour and all colours change randomly on reload.  h3. Environment    MacOS Catalina   iOS 13.4  h3. Steps to Reproduce   * Create a Team Calendar in Confluence with multiple calendars   * Choose to subscribe to this calendar and either choose your app as Apple Calendar (MacOS) or Apple Calendar (iOS)   * Add a new account or subscribe to the Caldav calendar in MacOS/iOS calendar.   * Open the calendar app    h3. Expected Results    Team Calendars should behave in the same manner as other Caldav calendars in the app  h3. Actual Results    Team Calendar Caldav calendars do not contain checkboxes to select the individual calendars when uncoloured and they are also displayed with blank checkboxes, any attempt to colour them is reset again after a few seconds or when opening the app.  h3. Workaround    No workaround is currently available  h3. Notes    This does not occur in MacOS Mojave   Other Caldav calendar hosts do work correctly, Nextcloud and Owncloud Caldav calendars behave as expected.",Bug,Low,Closed,"2020-05-27 16:10:50","2020-05-27 16:10:50",3
"Atlassian Confluence Server","Twitter feed Widget does not respect height parameter","h3. Issue Summary    Twitter feed Widget does not respect height parameter  h3. Steps to Reproduce   # Insert a Twitter feed widget (e.g. a timeline [https://twitter.com/TwitterDev)]   # Set the height parameter on the macro    h3. Expected Results    Height of macro is restricted to user setting.  h3. Actual Results    Macro shows entire feed.   h3. Workaround    Currently there is no known workaround for this behavior. A workaround will be added here when available",Bug,Low,Closed,"2020-05-19 06:15:59","2020-05-19 06:15:59",2
"Atlassian Confluence Server","Squirrel .exe installed Companion doesn't show 'all set up' welcome screen for new user","h3. Issue Summary  Squirrel .exe installed Companion doesn't show 'all set up' welcome screen for new user    h3. Steps to Reproduce   # Clean the companion folder with companion.log file   # Open companion.exe file to install and launch Companion    h3. Expected Results  The user should see 'all set up' welcome screen      h3. Actual Results  The user doesn't see 'all set up' welcome screen     h3. Workaround  Currently there is no known workaround for this behavior. A workaround will be added here when available",Bug,Low,Closed,"2020-05-12 05:43:24","2020-05-12 05:43:24",3
"Atlassian Confluence Server","An extra colon in edit in office toggle text","h3. Issue Summary  There is an extra colon in office toggle text    h3. Steps to Reproduce   # Go to edit in office settings    h3. Expected Results  No extra colon    h3. Actual Results  !image-2020-05-12-13-57-58-597.png|width=811,height=224!    h3. Workaround  Currently there is no known workaround for this behavior. A workaround will be added here when available",Bug,Low,Closed,"2020-05-12 05:01:42","2020-05-12 05:01:42",1
"Atlassian Confluence Server","After upgrading to Confluence 7, Epic Status label is Unreadable With Jira Issues Macro","h3. Issue Summary  After upgrading to Confluence 7, Epic Status label is Unreadable With Jira Issues Macro    h3. Steps to Reproduce   # Link Confluence 7 with Jira   # Insert Jira Issues Macro and filter for an Epic.   # Under Display Options, add Epic Status    h3. Expected Results  Epic Status displays in readable color. Example from Confluence 6.15.10   !61510_good.png|thumbnail!     h3. Actual Results  Epic Status displays in unreadable color. Example from Confluence 7.0.5, 7.2.0, 7.4.0   !705_bad.png|thumbnail!    !720_bad.png|thumbnail!    !740_bad.png|thumbnail!     h3. Workaround  Add the following to the Space's stylesheet via *Space Tools > Look and Feel*    {code:none}  a.aui-lozenge.aui-lozenge-current, a.aui-lozenge.aui-lozenge-success, a.aui-lozenge.aui-lozenge-default { color: #fff; }  {code}",Bug,Low,Closed,"2020-04-29 22:07:20","2020-04-29 22:07:20",1
"Atlassian Confluence Server","Companion time since downloaded/saved/uploaded does not update once computer sleeps ","How to reproduce:    * Edit file with Companion, note the time (e.g. Downloaded a moment ago)   * Put computer to sleep, wait some time, wake computer   * Note that the time since download has not updated",Bug,Low,Closed,"2020-04-16 02:26:26","2020-04-16 02:26:26",2
"Atlassian Confluence Server","Page Title overlaps with Page Path on Chrome","h3. Issue Summary    Page Title overlaps with page path when clicking on spaces post opening a page in Confluence.  h3. Steps to Reproduce   # Open a page in Confluence   # Click on spaces   # Page Title overlaps with page path as depicted in attached screenshot    h3. Expected Results    Page Title should not overlap with Page Path  h3. Actual Results    Page Title overlaps with page path when clicking on spaces post opening a page.  h3. Workaround    Currently there is no known workaround for this behaviour. A workaround will be added here when available",Bug,Low,Closed,"2020-04-08 09:31:02","2020-04-08 09:31:02",0
"Atlassian Confluence Server","GroupUpdatedEvent is not taken into account by Gatekeeper","h3. Issue Summary    When running a full or incremental remote directory synchronization, the changes pulled in from that remote directory are not reflected in Gatekeeper.    h3. Steps to Reproduce  # Configure an external user directory  # Synchronize the users and groups from there  # Go to Inspect Permissions  # Set some permissions for a group (i.e. *_groupA_*)  # Make some changes in the remote directory (such as update the group name to *_groupA1_*)  # Now go back to User Directories  # Disable that directory, click Synchronize (this will force a full sync when we enable it again)  # Enable it again and click Synchronize    h3. Expected Results  The changes in the remote directory should be reflected in Confluence as well as in Gatekeeper. The group name should be updated and carry the permissions set on the old name      h3. Actual Results  New group with new no permissions set.  (!) If we rename this group to the same one as before, those permissions will appear again    h3. Workaround  The system administrator can disable and then enable the plugin to force a refresh of the user cache",Bug,Medium,Closed,"2020-03-06 03:19:05","2020-03-06 03:19:05",3
"Atlassian Confluence Server","Gatekeeper will ignore status updates (enabled/disabled) on newly added users from an external directory","h3. Issue Summary    When adding a new user from an external user directory (connector), any status updates to this user (enabled/disabled) will not be picked up by Gatekeeper. Confluence will show this user as disabled. In Inspect Permissions, when you check the checkbox Don't show disabled user accounts Gatekeeper still shows the disabled user.    h3. Steps to Reproduce  # Create a user in an LDAP/AD (Active Directory)  # Synchronize the Active Directory  # Make sure that this user is visible in Inspect Permissions  # Disable that user in LDAP/AD  # Synchronize the Active Directory  # In Confluence, this user will show as disabled  # Go to Inspect Permissions, check the checkbox Don't show disabled user accounts    h3. Expected Results  The disabled users won't appear in the list    h3. Actual Results  Users are still loaded in that list even though they are disabled    h3. Workaround  Disable the Gatekeeper plugin and enable it again for this to work and any subsequent status updates",Bug,Medium,Closed,"2020-03-05 22:59:04","2020-03-05 22:59:04",3
"Atlassian Confluence Server","Gatekeeper will still load users and groups from a user directory that is disabled","h3. Issue Summary    When you disable an external user directory, Gatekeeper should not show the users and groups coming from that user directory.    h3. Steps to Reproduce  # Configure an external user directory  # Synchronize the users and groups from there  # Go to Inspect Permissions  # You should see the list of new users and groups there (In the case of a delegated user directory, once a user logs in)  # Now go back to User Directories  # Disable that directory    h3. Expected Results  Those users and groups shouldn't show in the Inspect Users and Groups list    h3. Actual Results  Those users and groups are still in that list and Gatekeeper displays the following message _The explanation for this permission could not be found_   !gatekeeper-error.png|thumbnail!     h3. Workaround  The only workaround is to do the following:  # Remove the user directory  # Enable and Disable the Gatekeeper plugin",Bug,Medium,Closed,"2020-03-05 06:43:08","2020-03-05 06:43:08",3
"Atlassian Confluence Server","ApplicationDirectoryRemovedEvent is not taken into account by Gatekeeper","h3. Issue Summary    When an existing user directory is removed, Gatekeeper is not aware of it and does not update its user cache.    h3. Steps to Reproduce  # Configure an external user directory  # Synchronize the users and groups from there  # Go to Inspect Permissions  # You should see the list of new users there  # Now go back to User Directories  # Disable and Remove that directory    h3. Expected Results  Those users shouldn't show in the Inspect Users list      h3. Actual Results  Those users are still in that list    h3. Notes  ApplicationDirectoryRemovedEvent is sent when the user directory is removed    h3. Workaround  The system administrator can disable and then enable the plugin to force a refresh of the user cache",Bug,Medium,Closed,"2020-03-05 06:30:59","2020-03-05 06:30:59",3
"Atlassian Confluence Server","  Trying to change more than one cell color at a time in page editor on internet explorer does not work.","h3. Issue Summary  6.15 confluence and above does not allow for changing more than one cell color when used in an IE browser. Other supported browsers allow this.    h3. Steps to Reproduce  Insert a table with any amount of rows on confluence instance 6.15 or higher in an IE browser try to change more than one cell color at the same time.    h3. Expected Results  You should be able to change more than one cell color at a time      h3. Actual Results    You can only change one cell color at time.     h3. Workaround    Use a different supported browser     ",Bug,Low,Closed,"2020-03-02 19:29:11","2020-03-02 19:29:11",2
"Atlassian Confluence Server","Team name should be shown in REST API/Confluence macros instead of just the Team ID","Right now, when adding a Issue filter macro to Confluence, the team column has team IDs instead of team names. A similar behaviour applies to XML exports.    The team column should follow a behaviour similar to Agile Sprints, where the name is shown in the column.",Bug,Highest,Closed,"2017-10-03 02:16:53","2017-10-03 02:16:53",3
"Atlassian Confluence Server","Scrolling down on a long page has page headers overlap breadcrumb navigation","h3. Issue Summary  Headers overlap breadcrumb navigation on pages that are long enough to scroll down on.     h3. Steps to Reproduce  # Create a page that's long enough to scroll down on.  # Scroll down and watch the breadcrumb get overlapped by title header until you scroll past it.    h3. Expected Results  Breadcrumb navigation and headers shouldn't overlap.  h3. Actual Results  They overlap when scrolling down on a long page until the breadcrumb and header are off the screen. Scrolling up it works fine, This only happens when scrolling down on page in Chrome. Happens in incognito mode in chrome as well.  Could sticky navbar be missing for this Version of Chrome?    h3. Workaround  FireFox Works as intended  Safari: Works as intended  ",Bug,Low,Closed,"2020-02-11 20:02:37","2020-02-11 20:02:37",3
"Atlassian Confluence Server","Creating a Share a link blueprint produces an error. ","h3. Issue Summary    Creating a *share a link* blueprint prompt an alert, *We can't create the blueprint right now*  h3. Steps to Reproduce   # Create a page using the ellipses.   # Select share a link   # Enter data in text field and enter.   !shareaLink.png|thumbnail!   h3. Expected Results    Confluence creates shared link page.  h3. Actual Results    Error prompts *We can't create the blueprint right now*   !sharedLinkError.png|thumbnail!     The below exception is thrown in the atlassian-confluence.log file:      h3. Workaround    Check the *External connection enabled* CheckBox in General configuration.   !extConnConfig.png|thumbnail!     h3. Note    Documentation doesn't mention that *External connection enabled* needs to be checked. ",Bug,Low,Closed,"2020-02-11 16:03:03","2020-02-11 16:03:03",3
"Atlassian Confluence Server","Texts in powerpoint thumbnail is not rendered correctly depending on Java version","h3. Issue Summary    Texts in powerpoint thumbnail is not rendered correctly depending on Java version. Characters are overlaid each other.    As far as I confirmed,   * (/) [AdoptOpenJDK jdk8u202-b08|https://adoptopenjdk.net/releases.html] (which is a [bundled one in most version of Confluence|https://confluence.<USER>doc/bundled-tomcat-and-java-versions-1005786018.html]) can render correctly   * (/) [Oracle JRE jre-8u241-<USER>x64|https://www.oracle.com/technetwork/java/javase/downloads/jre8-downloads-2133155.html] can render correctly   * (x) [AdoptOpenJDK jdk8u242-b08|https://adoptopenjdk.net/releases.html] is affected   * (x) [AdoptOpenJDK jdk-11.0.6+10|https://adoptopenjdk.net/releases.html] is affected   * (x) [AdoptOpenJDK jdk-11.0.5+10|https://adoptopenjdk.net/releases.html] is affected (it's bundled with 7.4.0)    h3. Steps to Reproduce   # Prepare Linux OS and install some fonts to enable server side rendering  {code:bash|title=I've tested with Ubuntu}  sudo apt-get update  sudo apt-get install -y fontconfig  apt-get install -y fonts-dejavu  {code}     # Install Confluence from tar.gz and configure it to use *[AdoptOpenJDK jdk8u242-b08|https://adoptopenjdk.net/releases.html]*   # Open the editor, and drag and drop [^sample.pptx] on your browser.    h3. Expected Results    [^sample.pptx] is rendered correctly.  h3. Actual Results    The text is squashed.    !Screen Shot 2020-02-05 at 11.50.49.png|thumbnail!  h3. Workaround    Use jdk8u202-b08 as [Supported Platforms|https://confluence.<USER>doc/supported-platforms-207488198.html] suggests.  {quote}Some AdoptOpenJDK versions have bugs that impact Confluence. We recommend version jdk8u202 (see CONFSERVER-58784).  {quote}  Or, if you are already using Java 11, upgrade to version 11.0.7.",Bug,Highest,Closed,"2020-02-05 03:19:02","2020-02-05 03:19:02",3
"Atlassian Confluence Server","ApplicationDirectoryOrderUpdatedEvent is not taken into account by Gatekeeper","h3. Issue Summary    When the order of directories is changed, Gatekeeper is not aware of it and does not update its user cache.  h3. Environment    N/A  h3. Steps to Reproduce   # Configure two directories with a user which exists in both directories   # Change the order of directories    h3. Expected Results    User cache must contain the user from the directory with the highest priority  h3. Actual Results    User is not updated in user cache  h3. Notes   # ApplicationDirectoryOrderUpdatedEvent is sent when the position of a directory is changed.   # We receive the only one event. For example, we have two directories and moved one of them. Even though positions of both directories are changed, we will get one event only.    h3. Workaround    The system administrator can disable and then enable the plugin to make it refresh the user cache.",Bug,Medium,Closed,"2019-10-03 02:58:01","2019-10-03 02:58:01",3
"Atlassian Confluence Server","Companion should deregister custom protocol on uninstall","Currently, the custom protocol `atlassian-companion` will remain registered even after Companion is uninstalled. ",Bug,Low,Closed,"2019-12-20 03:48:10","2019-12-20 03:48:10",2
"Atlassian Confluence Server","PDF macro doesn't load PDF content and returns an NPE on readTrailer15 method","h3. Issue Summary    When users insert PDF macro in a page, the macro does not show the content of the PDF. Instead a following error is returned:  {quote}There was a problem converting this attachment  {quote}    This issue seems to be a regression of the following closed bug report that was fixed in 6.14: CONFSERVER-20223    h3. Steps to Reproduce   # Head over to a Confluence page.   # Add a PDF attachment to the page.   # In the Edit mode of the page, head over to the toolbar > Insert > Other Macros > PDF and Insert the macro to the page.    h3. Expected Results    The PDF macro will display the PDF in the page.    h3. Actual Results    An infinite spinning wheel will be displayed and the following error is returned:    The following stack trace appears in the logs:        Example:      or        h5. Note  Sample attachments that are exhibiting this issue can be found in the Attachment section  ",Bug,Medium,Closed,"2020-01-09 02:18:08","2020-01-09 02:18:08",3
"Atlassian Confluence Server","Companion page title and view button are for owner page","*Current behaviour*    **This issue affects file edits from attachments that are referenced from another page.     The view link in the new Companion file UI dialog links to the Confluence Preview for the file on the page where the file was originally attached.     The page title in Companion is the title of the owner page.     *Expected behaviour*    The view button always takes the user back to where they came from (i.e. where they previously clicked edit).    The page title shown in Companion is for the page that the user clicked edit from.          !image-2020-04-08-15-02-09-703.png|width=401,height=158!",Bug,Low,"Long Term Backlog","2019-12-19 03:43:58","2019-12-19 03:43:58",5
"Atlassian Confluence Server","Edit Keyboard Shortcut 'E' does not work or works irregularly in some newer versions of Firefox","h3. Issue Summary    Edit Shortcut 'E' does not work or works irregularly in some newer versions of Firefox. Confirmed in Firefox 70.0.  h3. Steps to Reproduce   # Use Firefox version 70.0 and Confluence 7.0.1 and higher.   # View a page with a link to another page. Click on the link to open the other page on new tab.   # Try to use the edit keyboard shortcut 'E' to edit a page on new tabs (Any shortcuts won't work on new tab).    h3. Expected Results    The shortcut opens the editor as expected.  h3. Actual Results    Some users are reporting that it works inconsistently. Others report that it doesn't work at all. In my own tests, with Firefox 65.0 it works without issue, in Firefox 70.0 it doesn't work at all.    h3. Workaround  Refreshing the page seems to resolve the issue, but not consistently.  This workaround below from [~<USER> works on Confluence 7.3.1 and Firefox 72.  * Add the following into the *Custom HTML* at the *At end of the HEAD*   ** ",Bug,Low,Closed,"2019-11-28 13:04:58","2019-11-28 13:04:58",3
