Name,Title,Description,Type,Priority,Status,Creation_Date,Estimation_Date,Story_Point
"Titanium Mobile Platform","iOS Launch Files guide inaccessable ","The iOS launch files guide can be found if you search on the docs site, which links here:     https://docs.appcelerator.com/platform/latest/#!/guide/iOS_Launch_Files    However, that link doesn't work anymore. When digging deeper I found it was (also) supposed to be here: https://wiki.appcelerator.org/display/guides2/iOS+Launch+Files    That one is also broken, but when logged in you can see it has been moved to the DA space https://wiki.appcelerator.org/display/DA/iOS+Launch+Files    *Expected result*  One or both original links should work, and be accessable through search on the docs site.",Bug,High,Closed,"2019-08-29 15:16:06","2019-08-29 15:16:06",2
"Titanium Mobile Platform","Update Analytics Architecture document","Update https://wiki.appcelerator.org/display/guides2/Analytics+Architecture#AnalyticsArchitecture-Whatcountsasanewsession? document to remove the statement that there is no longer a 30 second timeout.    ",Improvement,Medium,Resolved,"2019-08-26 17:48:13","2019-08-26 17:48:13",1
"Titanium Mobile Platform","Create and publish release note for CLI 7.1.1.GA","Create and publish CLI 7.1.1.GA release note.",Improvement,High,Closed,"2019-08-22 19:21:09","2019-08-22 19:21:09",4
"Titanium Mobile Platform","Remove mentions of Flash player from documentation","The following documents mention the use of Flash player and should be updated:  # https://wiki.appcelerator.org/display/guides2/WebView+Use+Cases  # https://wiki.appcelerator.org/display/guides2/JavaScript+Development+Primer  # ../titanium_mobile/apidoc/Titanium/UI/Android/Android.yml  # ../titanium_mobile/apidoc/Titanium/UI/WebView.yml",Improvement,Medium,Resolved,"2019-08-15 17:46:55","2019-08-15 17:46:55",2
"Titanium Mobile Platform","Fix typo in Global/String.yml","Fix typo in Global/String.yml",Improvement,Low,Closed,"2019-08-12 16:55:46","2019-08-12 16:55:46",1
"Titanium Mobile Platform","iOS: Ti.UI.SIZE broken for WebViews","The webview control has regressed from 7.5.0.GA to 8.0.0 because it no longer supports Ti.UI.SIZE.    Refer to the screenshot attachments - the one with the visible yellow webview component was taken on 7.5.0.GA and the one where the webview component is invisible is from 8.0.0. This test was run on an iPhone 6 simulator running iOS 12.1 however it has been replicated across multiple iOS builds.    Here is the test code:      ",Bug,Critical,Closed,"2019-03-25 00:15:56","2019-03-25 00:15:56",5
"Titanium Mobile Platform","Document differences between WKWebView and UIWebView","Document a scaling difference between WKWebView and UIWebView differences    Adding the following to your HTML will make a {{WKWebView}} scale its content the same was as the old {{UIWebView}}.  {code:html}  <html>   <head>    <meta name=viewport content=width=device-width, initial-scale=1.0>   </head>  </html>  {code}    ","New Feature",Medium,Resolved,"2019-08-02 22:24:21","2019-08-02 22:24:21",8
"Titanium Mobile Platform","Update Studio documentation to include disk space usage estimates","Based on the discussion in TISTUD-7670, https://wiki.appcelerator.org/display/guides2/Setting+up+Studio#SettingupStudio-Systemrequirements should be updated to include information about how much disk space is required to use Studio.",Improvement,Medium,Closed,"2019-07-31 17:20:42","2019-07-31 17:20:42",3
"Titanium Mobile Platform","Create and publish release note for CLI 7.1.1.RC","Create and publish CLI 7.1.1.RC release note.",Improvement,High,Closed,"2019-07-29 18:03:04","2019-07-29 18:03:04",4
"Titanium Mobile Platform","Create and publish release note for Studio 5.1.3.GA","Create and publish Studio 5.1.3 release note.","New Feature",High,Closed,"2019-07-19 18:25:56","2019-07-19 18:25:56",8
"Titanium Mobile Platform","Create and publish release note for CLI 7.1.0.GA","Create and publish CLI 7.1.0.GA release note.",Improvement,High,Closed,"2019-07-19 18:16:09","2019-07-19 18:16:09",4
"Titanium Mobile Platform","Create and publish release note for SDK 8.1.0.GA","Create and publish release note for SDK 8.1.0.GA.","New Feature",High,Closed,"2019-07-19 18:14:02","2019-07-19 18:14:02",8
"Titanium Mobile Platform","Create and publish release note for SDK 8.1.1.GA","Create and publish release note for SDK 8.1.1.GA.","New Feature",High,Closed,"2019-07-19 18:02:19","2019-07-19 18:02:19",8
"Titanium Mobile Platform","Create and publish release note for SDK 8.3.0.RC","Create and publish release note for SDK 8.3.0.RC.","New Feature",High,"In Progress","2019-07-15 21:50:31","2019-07-15 21:50:31",8
"Titanium Mobile Platform","Create and publish release note for SDK 8.2.0.RC","Create and publish release note for SDK 8.2.0.RC.","New Feature",High,Closed,"2019-07-15 21:44:51","2019-07-15 21:44:51",8
"Titanium Mobile Platform","Create and publish release note for Studio 5.1.3.RC","Create and publish Studio 5.1.3 release note.","New Feature",High,Closed,"2019-07-12 21:47:05","2019-07-12 21:47:05",8
"Titanium Mobile Platform","Remove reference to old/outdated releases","While updating https://wiki.appcelerator.org/display/guides2/Attributed+Strings, I came across a sentence that started with Starting with Release 4.0.0. We need to remove all instances of this and other older and/or outdated version release statements.",Improvement,Medium,Resolved,"2019-07-01 17:47:42","2019-07-01 17:47:42",8
"Titanium Mobile Platform","Create and publish release note for CLI 7.1.0.RC","Create and publish CLI 7.1.0.RC release note.",Improvement,High,Closed,"2019-06-25 23:14:56","2019-06-25 23:14:56",4
"Titanium Mobile Platform","Ti.UI.iOS docs broken","Currently the Ti.UI.iOS docs are broken and not showing up. https://docs.appcelerator.com/platform/latest/#!/api/Titanium.UI.iOS    *Expected result*:  Displayed as they are here: https://appcelerator.github.io/titanium-vuepress-docs/api/titanium/ui/ios.html",Improvement,Low,Resolved,"2019-06-25 15:29:25","2019-06-25 15:29:25",4
"Titanium Mobile Platform","Move JavaScript files related to API docs to own module","The [apidoc|https://github.com/appcelerator/titanium_mobile/tree/05e6a0f3f196846e41173d00774f77fe0bb3c58f/apidoc] folder contains the YAML files for our API docs as well as some JS files that can process those files to generate various documentation formats.    To improve code re-use we should extract the JavaScript files and provide them as a module on NPM. I've already copied the related files to a new [titanium-docgen|https://github.com/appcelerator/docs-devkit/tree/develop/packages/titanium-docgen] package a while back. These files need to be made up-to-date and an initial release needs to be done. After that, we can remove the files from the titanium_mobile repo and use the new module instead.",Improvement,Medium,Resolved,"2019-06-24 11:47:01","2019-06-24 11:47:01",13
"Titanium Mobile Platform","Android: Recording video ignores quality options","When recording a video on Android using the code below a few seconds of video will result in many mb's of content while on iOS video files are much much smaller. Setting quality seems to have no impact on the video file size.     Tested on Nexus 5    {code:js}  function startRecordingBtnClick() {      // Button has been pressed.      ensureCameraPermissions()          .then(startVideoRecording)          .then(videoRecordingComplete)          .catch(videoRecordingError)  }    function videoRecordingComplete(cameraMediaItem) {      let media = cameraMediaItem.media;      Ti.API.trace(JSON.stringify({          size: fileSize(media.size),          mimeType: media.mimeType,          path: media.nativePath      }, null, 4));  }    function videoRecordingError(reason) {      Ti.API.error(`Error during video recording ${reason}`)  }    function startVideoRecording() {      // Start video recording      return new Promise((resolve, reject) => {          Ti.Media.showCamera({              cancel: _ => reject('Recording cancelled'),              error: _ => reject('Recording error'),              success: resolve,              videoQuality: Titanium.Media.QUALITY_LOW,              mediaTypes: [Titanium.Media.MEDIA_TYPE_VIDEO],          })      });  }    function ensureCameraPermissions() {      // Ensure camera permissions are given, return callback.      return new Promise((resolve, reject) => {          !(Ti.Media.hasCameraPermissions())              ? Ti.Media.requestCameraPermissions(e => e.success ? resolve() : reject('Permissions rejected'))              : resolve();      });  }    function fileSize(bytes) {      if (bytes == 0) { return 0.00 B; }      var e = Math.floor(Math.log(bytes) / Math.log(1024));      return (bytes/Math.pow(1024, e)).toFixed(2)+' '+' KMGTP'.charAt(e)+'B';  }    $.index.open();    // call startRecordingBtnClick() after window is open  {code}",Improvement,Medium,Resolved,"2019-05-29 11:15:29","2019-05-29 11:15:29",2
"Titanium Mobile Platform","Update Analytics documentation","After meeting with Eric, Gary, Isaac, and Abir, the following items needs to be updated:  * Remove navigation events from all docs  * https://wiki.appcelerator.org/display/guides2/Appcelerator+Analytics  ** Opening paragraph needs fixing  ** Event funnels let you define custom, ordered event sequences that let you track a specific user process, such as finding a product and making a purchase. - needs a link  ** Getting started with Analytics - needs a note that its automatic  ** Turning analytics on/off  ** GDPR features  ** Screen grabs are mostly outdated; update them as necessary  ** Currently, the optional data parameter of the Titanium.Analytics methods, which is used to log a dictionary object, cannot be accessed through the Dashboard. - remove  ** Custom events needs updating  *** Update how to use custom events effectively  *** Track movement through the app with custom events (examples from Gary and Isaac)  *** Remove Transition events  * https://wiki.appcelerator.org/display/guides2/Analytics+Architecture  ** Remove 3.3+ note  ** Some analytics data can be viewed using the Analytics user interface. - all analytics data in the Dashboard  ** ti.enroll: indicates the first launch of the application after an installation or upgrade -> {{session.enroll}}  ** Replace {{ti.enroll}} with {{app.install}}  ** Replace {{ti.foreground﻿}} and {{ti.background﻿}} with {{session.end﻿}} and {{session.end﻿}} respectively  ** The ti.enroll event is generated when onCreate() is called. This event is only sent once on the first launch of the application after it has been installed or updated.  ** Remove The event is queued and is only sent if this is not the first event and the ti.background event has not been generated recently  ** Replace {{ti.foreground﻿}} with {{session.start﻿}}  ** remove:  *** A new activity opens on top of the current activity, so the current activity (A1) is being replaced by a new activity (A2). In this scenario, the old activity (A1) would receive an onPause() call, which generates a ti.background event, then within a short period, the new activity (A2) would start and receive its onResume() call, which generates a ti.foreground event. Both of these events are removed from the queue, marking the current session as still active.  *** The application is placed in the background by hitting the Home button or Power button. In this scenario, the current activity receives an onPause() call, which generates a ti.background event to be placed in the event queue, which is sent after a small threshold of time to ensure a ti.foreground event is not generated.  ** Replace:  *** Events stored in the analytics queue are polled and sent in batches. In case of a send failure, unsent events are queued and resends of the events are attempted five times before giving up. All pending events, which failed during the send, are queued and sent when the next event is generated.  *** If a ti.background event was processed within the last 30 seconds* of a ti.foreground event, both events are removed from the queue and the current session is still active.  ** Update What counts as a new session? section  ** The device details of the Analytics page displays information, such as iPad2, 7 or iPad3, 3. What is the meaning of the number after the comma? section with some more modern devices  ** Review The number of total installs reported in Appcelerator Analytics does not match the number of downloads that are reported by the iTunes or Android app store. What is going on? section  ** Revise How do I disable Titanium Analytics? section  ** Add a GDPR in the FAQ section    The following documents mentions navigation events and should be investigated and updated as necessary:  # https://wiki.appcelerator.org/display/guides2/APS+Analytics+for+iOS  # https://wiki.appcelerator.org/display/guides2/APS+Analytics+for+Android  # https://wiki.appcelerator.org/display/guides2/Quick+Start+Guide+for+Android+APS+SDK  # https://wiki.appcelerator.org/display/guides2/Quick+Start+Guide+for+iOS+APS+SDK  # https://wiki.appcelerator.org/display/guides2/Appcelerator+Analytics  # https://wiki.appcelerator.org/display/guides2/Quick+Start+Guide+for+iOS+APS+SDK+using+Swift    The following docs mention transition events and should be investigated:  # https://wiki.appcelerator.org/display/guides2/APS+Analytics+for+iOS  # https://wiki.appcelerator.org/display/guides2/APS+Analytics+for+Android  # https://wiki.appcelerator.org/display/guides2/Appcelerator+Analytics",Improvement,Critical,Resolved,"2019-06-20 22:48:50","2019-06-20 22:48:50",16
"Titanium Mobile Platform","Create and publish release note for CLI 7.0.12.GA","Create and publish CLI 7.0.12.GA release note.","New Feature",High,Closed,"2019-06-18 16:36:48","2019-06-18 16:36:48",4
"Titanium Mobile Platform","Ti.Media documentation is broken","In the current documentation you can't access Ti.Media (top level); https://docs.appcelerator.com/platform/latest/    Even if you change the URL by hand to:  https://docs.appcelerator.com/platform/latest/#!/api/Titanium.Media    you can read the data. The Vuepress docs at:  https://appcelerator.github.io/titanium-vuepress-docs/api/titanium/media.html  list the entries",Bug,Medium,Resolved,"2019-06-18 16:13:59","2019-06-18 16:13:59",4
"Titanium Mobile Platform","TabGroup shiftMode property documents wrong constant","The {{Ti.UI.TabGroup}} property shiftMode has a documentation error.  https://docs.appcelerator.com/platform/latest/#!/api/Titanium.UI.TabGroup-property-shiftMode    The {{BOTTOM_NAVIGATION_VIEW_STYLE}} constant it references does not exist. All references to {{BOTTOM_NAVIGATION_VIEW_STYLE}} should be replaced with {{TABS_STYLE_BOTTOM_NAVIGATION}}. Ideally, the constant should be a link to the below.  https://docs.appcelerator.com/platform/latest/#!/api/Titanium.UI.Android-property-TABS_STYLE_BOTTOM_NAVIGATION  ",Bug,Medium,Closed,"2019-06-13 17:17:05","2019-06-13 17:17:05",1
"Titanium Mobile Platform","Android: App not launching on 4.1.x emulator, device with SDK 7.5.1.GA.","Hello, as the Titanium compatibility matrix guide   https://wiki.appcelerator.org/display/guides2/Titanium+Compatibility+Matrix#TitaniumCompatibilityMatrix-AndroidSDK/TargetAndroidplatform    Shows that with 7.5.0 - 7.5.1 minimum Android SDK version supported is 4.1.x (API 16). One of our customers is having the issue app stuck in the splash screen with TI SDK 7.5.1.GA and Android device 4.1.x.  I tried to test a new app with the SDK 7.5.1.GA in 4.1.1 emulator and was able to observe the similar issue of app stuck on the splash screen.     Is Android API 16 not supported with Ti SDK 7.5.1.GA?    FYI, appc info shows         So, is it supported or not? Cause the docs say it is. Thanks.  ",Bug,Medium,Resolved,"2019-05-30 21:11:01","2019-05-30 21:11:01",3
"Titanium Mobile Platform","Create and publish release note for SDK 8.1.0.RC","Create and publish release note for SDK 8.1.0.RC.","New Feature",High,Closed,"2019-06-10 18:24:00","2019-06-10 18:24:00",8
"Titanium Mobile Platform","ti.identity documentation is not complete","The ti.identity documentation is missing the {{createKeychainItem}} method, alongside the parameters possible with this method.     It is also not present in the APIdoc files of the module https://github.com/appcelerator-modules/titanium-identity/tree/master/apidoc    *Expected result*  {{createKeychainItem}} method should be present in the documentation and all possible properties should be listed.",Bug,Critical,Resolved,"2019-06-06 10:30:06","2019-06-06 10:30:06",3
"Titanium Mobile Platform","Identify documentation needs to support iOS 13","Identify what needs to be updated and added to our document to support iOS 13 and the new iPad OS.","New Feature",Medium,Closed,"2019-06-04 17:07:54","2019-06-04 17:07:54",4
"Titanium Mobile Platform","Create tutorials and update guides for Amplify Crash Analytics","Amplify Crash Analytics has become a hot topic and we need to add to and update our current docs.  These docs should included the following:  * Downloading  * The website - ask Eric M for more details  * Breadcrumbs - ask Gary/Brenton about this  * Using in a project - Gary should have some info on this    Current doc: https://wiki.appcelerator.org/display/guides2/AMPLIFY+Crash+Analytics","New Feature",Critical,Resolved,"2019-05-24 23:01:48","2019-05-24 23:01:48",40
"Titanium Mobile Platform","Write up a tips and tricks document for How to Chain Controller Methods blog post","Turn https://devblog.axway.com/mobile-apps/chain-controller-methods-in-alloy/?utm_source=Axway+Developer&utm_campaign=646e139983-BLOG_ROUNDUP_2019_MAY_17&utm_medium=email&utm_term=0_763a3fa2c9-646e139983-431333853 into a tips and tricks document","New Feature",Low,Closed,"2019-05-17 22:09:51","2019-05-17 22:09:51",3
"Titanium Mobile Platform","Create and publish release note for CLI 7.0.12.RC","Create and publish CLI 7.0.12.RC release note.","New Feature",High,Closed,"2019-05-16 18:12:09","2019-05-16 18:12:09",4
"Titanium Mobile Platform","Remove Ti.API.debug() reference from WebView guide","The following guide states that a {{WebView}}'s HTML {{<code/>}} supports the {{Ti.API.debug()}} function. This is not true. Android and iOS do not support this function within the HTML's code.  https://docs.appcelerator.com/platform/latest/#!/guide/Communication_Between_WebViews_and_Titanium-section-src-29004919_CommunicationBetweenWebViewsandTitanium-Localwebcontent    We need to remove the debug(message) bullet.    _(The other logging functions are supported.)_",Bug,Medium,Resolved,"2019-05-02 19:11:30","2019-05-02 19:11:30",4
"Titanium Mobile Platform","Create and publish release note for SDK 8.0.1.GA","Create and publish release note for SDK 8.0.1.GA.","New Feature",High,Closed,"2019-05-01 23:38:48","2019-05-01 23:38:48",8
"Titanium Mobile Platform","Replace the old icons in the API docs on the Appc docs site","The old icons live here: {{platform/latest/extjs/resources/themes/images/default/tree/}}.  See attached image for the old images. Replace these old images with Font Awesome icons (static image) with the dimensions of 16px x 16px. The following icons will need to be generated:  * folder  * folder-open  * leaf",Improvement,Low,Resolved,"2019-04-30 18:20:53","2019-04-30 18:20:53",8
"Titanium Mobile Platform","Remove all mentions of keytar from ACLI docs","Remove all mentions of keytar from ACLI docs.    ...ACLI 1.1.0 must have had the initial keytar workaround, but 1.2.0 has a better workaround and 1.2.1 was a doc fix in the readme....",Improvement,Medium,Closed,"2019-04-30 18:17:54","2019-04-30 18:17:54",2
"Titanium Mobile Platform","Create and publish release note for SDK 8.0.2.GA","Create and publish release note for SDK 8.0.2.GA.","New Feature",High,Closed,"2019-04-29 17:06:52","2019-04-29 17:06:52",8
"Titanium Mobile Platform","Add beta warning labels to any documentation that mentions Ti.Worker","Some users are utilizing the Ti.Worker module and are complaining about it breaking. This module is a beta release and the documentation should reflect that as so much.","New Feature",None,Closed,"2019-04-25 18:32:44","2019-04-25 18:32:44",1
"Titanium Mobile Platform","Add deprecation and removal notices to Windows Phone docs","The following docs were not updated with deprecation (SDK 6.3.0) and removal (SDK 7.0.0) warnings for supporting Windows Phones:  # https://wiki.appcelerator.org/display/guides2/Windows+Platform+Overview  # https://wiki.appcelerator.org/display/guides2/Titanium+Command-Line+Interface+Reference#TitaniumCommand-LineInterfaceReference-LineInterfaceReference-Windowsbuildoptions  # https://wiki.appcelerator.org/display/guides2/Deploying+to+Windows+Devices  #* This probably needs a new section just for WiIndows 10, no?  # https://wiki.appcelerator.org/display/guides2/Windows+UI+Components+and+Conventions  # https://wiki.appcelerator.org/display/guides2/Windows+Asset+Qualifiers  # https://wiki.appcelerator.org/display/guides2/Distributing+Windows+Applications  # https://wiki.appcelerator.org/display/guides2/Appcelerator+CLI+Tasks  #  6.3.0 and the 7.0.0 release notes  # https://wiki.appcelerator.org/display/guides2/Windows+Background+Service+Quick+Start  # https://wiki.appcelerator.org/display/guides2/Windows+Module+Project  # https://wiki.appcelerator.org/display/guides2/Windows+Module+Quick+Start  # https://wiki.appcelerator.org/display/guides2/Titanium+Compatibility+Matrix  #* Revise the statement in Operating System section  # https://wiki.appcelerator.org/display/guides2/Installing+the+Windows+SDK  #* Revise the Requirements section  # https://wiki.appcelerator.org/display/guides2/tiapp.xml+and+timodule.xml+Reference  # https://wiki.appcelerator.org/display/guides2/Video+APIs  # https://wiki.appcelerator.org/display/guides2/Preparing+for+Distribution  # https://wiki.appcelerator.org/display/guides2/Titanium+CLI+Options  # https://wiki.appcelerator.org/display/guides2/Tracking+Position+and+Heading  # https://wiki.appcelerator.org/display/guides2/Audio+APIs  # https://wiki.appcelerator.org/display/guides2/Cross-Platform+Mobile+Development+In+Titanium  # https://wiki.appcelerator.org/display/guides2/Alloy+Controllers  # https://wiki.appcelerator.org/display/guides2/Images+and+ImageView+APIs  # https://wiki.appcelerator.org/display/guides2/Icons+and+Splash+Screens  # https://wiki.appcelerator.org/pages/viewpage.action?pageId=35620077  # https://wiki.appcelerator.org/display/guides2/Camera+and+Photo+Gallery+APIs  # https://wiki.appcelerator.org/display/guides2/Alloy+Concepts","New Feature",Medium,Resolved,"2019-04-24 17:49:36","2019-04-24 17:49:36",8
"Titanium Mobile Platform","Create and publish release note for CLI 7.0.11.GA","Create and publish CLI 7.0.11.RC release note.","New Feature",High,Closed,"2019-04-16 21:30:50","2019-04-16 21:30:50",4
"Titanium Mobile Platform","Create and publish release note for CLI 7.0.11.RC","Create and publish CLI 7.0.11.RC release note.","New Feature",High,Resolved,"2019-04-16 20:31:29","2019-04-16 20:31:29",4
"Titanium Mobile Platform","Two API docs don't show any items when filtered to only Android","Titanium.UI.NavigationWindow and Titanium.UI.Matrix3D doesn't show any methods, properties, or events when filtering only by Android.",Bug,Medium,Resolved,"2019-04-10 22:38:02","2019-04-10 22:38:02",6
"Titanium Mobile Platform","Some icons are missing","h5.Description    If you visit https://docs.appcelerator.com/platform/latest/#!/api/Titanium.UI.OptionDialog you'll notice that some of the icons are missing, for example the cog and document on the overview tabs, and the X on each of the page tabs. There's probably more I haven't noticed.    Platform changed the iconset to platform-icon-X instead of icon-X, so all icon-X references just need platform- prefixed on them",Bug,High,Resolved,"2019-04-01 22:11:16","2019-04-01 22:11:16",8
"Titanium Mobile Platform","Create and publish release note for CLI 7.1.0.RC","Create and publish release note for CLI 7.1.0.RC.","New Feature",None,Closed,"2019-03-29 21:02:51","2019-03-29 21:02:51",8
"Titanium Mobile Platform","Create and publish release note for SDK 8.0.1.RC","Create and publish release note for SDK 8.0.1.RC.","New Feature",High,Closed,"2019-03-29 21:01:49","2019-03-29 21:01:49",8
"Titanium Mobile Platform","Create and publish release note for SDK 7.5.2.GA","Create and publish SDK 7.5.2.RC.","New Feature",High,Closed,"2019-03-15 20:24:39","2019-03-15 20:24:39",4
"Titanium Mobile Platform","Add support for referencing external files in free-form fields","According to our TDoc spec we support referencing external files to pull in text content for free-form fields. However this seems to be missing in our current docgen script.    This is a key feature that will allow us to continue to use the existing docs and simultaneously add the VuePress based markdown docs.","New Feature",None,Closed,"2019-03-07 19:30:30","2019-03-07 19:30:30",3
"Titanium Mobile Platform","Create and publish release note for SDK 7.5.2.RC","Create and publish SDK 7.5.2.RC.","New Feature",High,Closed,"2019-03-05 16:45:28","2019-03-05 16:45:28",4
"Titanium Mobile Platform","Write up tutorial: How to Write Titanium iOS Native Modules with Swift","Turn this into an tutorial: https://www.appcelerator.com/blog/2019/02/write-titanium-ios-native-modules-swift/?utm_source=Axway+Appcelerator&utm_campaign=1040e023b3-BLOG_ROUNDUP_2018_2_22&utm_medium=email&utm_term=0_763a3fa2c9-1040e023b3-430799269","New Feature",Low,Closed,"2019-02-26 11:32:19","2019-02-26 11:32:19",3
"Titanium Mobile Platform","Always specify packaged SDK modules in release notes","We should display a version table displaying each module packaged with the SDK in the release notes for every Titanium release.    Packaged SDK modules can be found here: https://github.com/appcelerator/titanium_mobile/blob/master/support/module/packaged/modules.json",Improvement,High,Resolved,"2019-02-21 19:10:00","2019-02-21 19:10:00",1
"Titanium Mobile Platform","Create and publish release note for SDK 8.0.0.GA","Create and publish release note for SDK 8.0.0.GA.","New Feature",High,Closed,"2019-02-20 21:47:58","2019-02-20 21:47:58",8
"Titanium Mobile Platform","Update Ti.UI.Matrix2D to indicate Windows support","As of Titanium 8.0.0, we've deprecated {{Ti.UI.2DMatrix}} in favor of the new {{Ti.UI.Matrix2D}}. All platforms (Android, iOS, and Windows) currently support this API, but our docs do not currently indicate that Windows supports it.    We need to update the API docs to indicate Windows support.  https://docs.appcelerator.com/platform/latest/#!/api/Titanium.UI.Matrix2D  ",Improvement,High,Resolved,"2019-02-20 03:20:54","2019-02-20 03:20:54",1
"Titanium Mobile Platform","Update Ti.UI.NavigationWindow to indicate Android and Windows support","As of Titanium 8.0.0, we've added {{NavigationWindow}} support to Android and Windows for parity with iOS.    The feature was moved from {{Ti.UI.iOS.NavigationWindow}} to {{Ti.UI.Navigation}}.    We need to update the API docs to indicate that Android supports this here...  https://github.com/appcelerator/titanium_mobile/blob/master/apidoc/Titanium/UI/NavigationWindow.yml    And we need to update Windows API docs here as well...  https://github.com/appcelerator/titanium_mobile_windows/tree/master/apidoc/Titanium/UI  ",Improvement,None,Resolved,"2019-02-20 02:59:36","2019-02-20 02:59:36",1
"Titanium Mobile Platform","iOS custom storyboard docs are outdated","The [iOS Launch Files|https://docs.appcelerator.com/platform/latest/#!/guide/iOS_Launch_Files] guide contains a section about using [custom storyboard|https://docs.appcelerator.com/platform/latest/#!/guide/iOS_Launch_Files-section-src-46245490_safe-id-aU9TTGF1bmNoRmlsZXMtT3B0aW9uQjpVc2VhY3VzdG9tU3Rvcnlib2FyZA] with is outdated and kind of confusing.    Selecting images by their path as described under the section Using Images does not work anymore when app thinning is enabled. Since this is the default setting for new apps the guide shouldn't use the old example and instead refer to the hashed images as mentioned in the note that follows below.   ",Improvement,Medium,Resolved,"2019-02-18 15:22:20","2019-02-18 15:22:20",4
"Titanium Mobile Platform","Titanium.Calendar api docs need fix","The docs for `Ti.Calendar` are quite confusing and needs to be fixed. The examples [here|https://docs.appcelerator.com/platform/latest/#!/api/Titanium.Calendar] demonstrate creating event with `title`, `description`, `begin` and `end` properties but at the same time all these properties are mentioned to be `read-only` in the [Event docs|https://docs.appcelerator.com/platform/latest/#!/api/Titanium.Calendar.Event].    *Edit:*  After working a bit more, it appears the whole *_Titanium.Calender_* docs are erroneous and misguiding. Should really be revisited.",Bug,Critical,Resolved,"2019-01-23 12:33:14","2019-01-23 12:33:14",3
"Titanium Mobile Platform","Doc Day Tasks (Ti.UI.TextField, Ti.UI.ScrollView)","Review assigned tasks for doc day: Ti.UI.TextField and Ti.UI.ScrollView. Check through the spelling, grammar and links",Story,Medium,Resolved,"2019-01-31 15:10:38","2019-01-31 15:10:38",5
"Titanium Mobile Platform","Create and publish release note for CLI 7.0.10.GA","Create and publish CLI 7.0.10.GA release note.","New Feature",High,Closed,"2019-01-28 16:52:56","2019-01-28 16:52:56",4
"Titanium Mobile Platform","Create and publish release note for CLI 7.0.10.RC","Create and publish CLI 7.0.10.RC release note.","New Feature",High,Closed,"2019-01-14 17:28:15","2019-01-14 17:28:15",4
"Titanium Mobile Platform","Create and run Doc Day January 2019","Create a list of topics and manage the January 2019 Doc Day event.",Improvement,Medium,Resolved,"2019-01-03 18:53:12","2019-01-03 18:53:12",16
